ELEMENT_GLOBAL_ID,ELCODE,ESLF_CD,INACTIVE_IND,STATUS,GLOBAL_NAME,OTHER_NAME,CLASSIF_RESP,STAKEHOLDERS,WEST_LEGEND_IND,EAST_LEGEND_IND,ESLF_CD,BPS_CD,EVT_CD,LAND_COVER,CULTIVATED,SPARSE_VEGETATION,UPLAND,WETLAND,SPATIAL_PATTERN,ESLF_Pixel_Ct_30m,ESLF_SqKm_Calc_30m
723016,CES202.590,4257,N,1,Northeastern Interior Pine Barrens,,East,East,N,Y,4257,1354,2354,Forest and Woodland,N,N,Y,N,Large patch,146404,131.76
722750,CES206.931,5311,N,1,Northern and Central California Dry-Mesic Chaparral,,West,West,Y,N,5311,1105,2105,Shrubland,N,N,Y,N,Large patch,19576552,17618.89
723031,CES201.574,9346,N,1,Northern Appalachian-Acadian Conifer-Hardwood Acidic Swamp,,East,"Canada, East, Midwest",N,N,9346,,,Woody Wetland,N,N,N,Y,Large patch,2389496,2150.54
723034,CES201.571,5462,N,1,Northern Appalachian-Acadian Rocky Heath Outcrop,,East,"Canada, East",N,N,5462,,,Steppe/Savanna,N,N,Y,N,Small patch,1326329,1193.69
723070,CES203.522,9343,N,1,Northern Atlantic Coastal Plain Basin Peat Swamp,,East,"East, Southeast",N,N,9343,,,Woody Wetland,N,N,N,Y,Large patch,,
723072,CES203.520,9342,N,1,Northern Atlantic Coastal Plain Basin Swamp and Wet Hardwood Forest,,East,"East, Southeast",N,N,9342,,,Woody Wetland,N,N,N,Y,Large patch,961458,865.31
722786,CES203.894,9272,N,1,Northern Atlantic Coastal Plain Brackish Tidal Marsh,,East,"East, Southeast",N,N,9272,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
798077,CES203.069,4156,N,1,Northern Atlantic Coastal Plain Calcareous Ravine,,East,"East, Southeast",N,N,4156,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,,
723222,CES203.264,7149,N,1,Northern Atlantic Coastal Plain Dune and Swale,,East,"East, Southeast",N,Y,7149,1436,2436,Mixed Upland and Wetland,N,N,Y,Y,"Large patch, Linear",1009786,908.8
723075,CES203.516,9293,N,1,Northern Atlantic Coastal Plain Fresh and Oligohaline Tidal Marsh,,East,"East, Southeast",N,N,9293,,,Herbaceous Wetland,N,N,N,Y,Large patch,153450,138.1
723111,CES203.475,4130,N,1,Northern Atlantic Coastal Plain Hardwood Forest,,East,"East, Southeast",N,Y,4130,1324,2324,Forest and Woodland,N,N,Y,N,Large patch,8296397,7466.75
802851,CES203.895,5275,N,1,Northern Atlantic Coastal Plain Heathland and Grassland,,East,East,N,Y,5275,1522,2522,Shrubland,N,N,Y,N,Large patch,43626,39.26
723189,CES203.302,4322,N,1,Northern Atlantic Coastal Plain Maritime Forest,,East,"East, Southeast",N,Y,4322,1379,2379,Forest and Woodland,N,N,Y,Y,Large patch,513979,462.58
723217,CES203.269,4258,N,1,Northern Atlantic Coastal Plain Pitch Pine Barrens,,East,"East, Southeast",N,Y,4258,1355,2355,Forest and Woodland,N,N,Y,N,Large patch,629303,566.37
723142,CES203.374,9125,N,1,Northern Atlantic Coastal Plain Pitch Pine Lowland,,East,"East, Southeast",N,Y,9125,1456,2456,Woody Wetland,N,N,N,Y,Large patch,3923017,3530.71
723074,CES203.518,9283,N,1,Northern Atlantic Coastal Plain Pond,,East,"Canada, East, Midwest, Southeast",N,N,9283,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
798071,CES203.070,4157,N,1,Northern Atlantic Coastal Plain Riparian and Floodplain,,East,"East, Southeast",N,N,4157,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,262115,235.9
723190,CES203.301,3124,N,1,Northern Atlantic Coastal Plain Sandy Beach,,East,"East, Southeast",N,N,3124,,,Barren,N,Y,Y,N,Linear,170762,153.68
723239,CES203.246,9273,N,1,Northern Atlantic Coastal Plain Seagrass Bed,,East,"East, Southeast",N,N,9273,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
723071,CES203.521,9280,N,1,Northern Atlantic Coastal Plain Subtidal Aquatic Bed,,East,"East, Southeast",N,N,9280,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
723073,CES203.519,9282,N,1,Northern Atlantic Coastal Plain Tidal Salt Marsh,,East,"East, Southeast",N,N,9282,,,Herbaceous Wetland,N,N,N,Y,Large patch,3713248,3341.92
723205,CES203.282,9303,N,1,Northern Atlantic Coastal Plain Tidal Swamp,,East,"East, Southeast",N,N,9303,,,Woody Wetland,N,N,N,Y,Small patch,108067,97.26
722733,CES206.948,9251,N,1,Northern California Claypan Vernal Pool,,West,West,N,N,9251,,,Herbaceous Wetland,N,N,N,Y,Small patch,34633,31.16
722749,CES206.932,5457,N,1,Northern California Coastal Scrub,,West,West,Y,N,5457,1128,2128,Shrubland,N,N,Y,N,Large patch,656810,591.12
722770,CES206.911,4231,N,1,Northern California Mesic Subalpine Woodland,,West,West,Y,N,4231,1044,2044,Forest and Woodland,N,N,Y,N,Large patch,1015432,913.88
722732,CES206.949,9250,N,1,Northern California Volcanic Vernal Pool,,West,West,N,N,9250,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
722653,CES304.058,9233,N,1,Northern Columbia Plateau Basalt Pothole Pond,,West,West,N,N,9233,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
878439,CES103.424,4278,N,1,Northern Dry Jack Pine-Red Pine-Hardwood Woodland,,Midwest,"Canada, East, Midwest",N,N,4278,,,Forest and Woodland,N,N,Y,N,,11,9.90E-03
722948,CES201.722,9296,N,1,Northern Great Lakes Coastal Marsh,,Midwest,"Canada, East, Midwest",N,N,9296,,,Herbaceous Wetland,N,N,N,Y,Large patch,22098,19.88
722673,CES201.034,9269,N,1,Northern Great Lakes Interdunal Wetland,,Midwest,"Canada, Midwest",N,N,9269,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
952209,CES303.451,,N,1,Northern Great Plains Fescue-Mixed Grass Prairie,,Midwest,"Canada, Midwest",N,N,,,,,N,N,Y,N,,,
723223,CES203.263,9267,N,1,Northern Gulf of Mexico Seagrass Bed,,Southeast,Southeast,N,N,9267,,,Herbaceous Wetland,N,N,N,Y,Large patch,,
770656,CES412.224,9247,N,1,Northern Polynesia Tidal Salt Marsh,,West,West,Y,N,9247,1807,2807,Herbaceous Wetland,N,N,N,Y,Small patch,,
722872,CES306.801,5327,N,1,Northern Rocky Mountain Avalanche Chute Shrubland,,West,"Canada, West",Y,N,5327,1168,2168,Mixed Upland and Wetland,N,N,Y,Y,Small patch,2545,2.29
722870,CES306.803,9111,N,1,Northern Rocky Mountain Conifer Swamp,,West,"Canada, West",Y,N,9111,1161,2161,Woody Wetland,N,N,N,Y,Large patch,53798,48.41
722868,CES306.805,4232,N,1,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,,West,"Canada, West",Y,N,4232,1045,2045,Forest and Woodland,N,N,Y,N,Matrix,65384603,58846.14
786411,CES306.958,5426,N,1,Northern Rocky Mountain Foothill Conifer Wooded Steppe,,West,"Canada, West",Y,N,5426,1165,2165,Steppe/Savanna,N,N,Y,N,Large patch,3251437,2926.29
722869,CES306.804,9155,N,1,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,,West,"Canada, West",N,N,9155,,,Woody Wetland,N,N,N,Y,Linear,4220755,3798.67
769647,CES306.040,7112,N,1,"Northern Rocky Mountain Lower Montane, Foothill and Valley Grassland",,West,"Canada, West",Y,N,7112,1139,2139,Herbaceous,N,N,Y,N,Large patch,32907119,29616.4
722871,CES306.802,4234,N,1,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,,West,"Canada, West",Y,N,4234,1047,2047,Forest and Woodland,N,N,Y,N,Matrix,23548931,21194.03
722838,CES306.836,,Y,1,Northern Rocky Mountain Montane Grassland,,West,"Canada, West",,,,,,Herbaceous,N,N,Y,N,Large patch,,
722711,CES306.994,5312,N,1,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,,West,"Canada, West",Y,N,5312,1106,2106,Shrubland,N,N,Y,N,Large patch,7766405,6989.76
754393,CES306.030,4240,N,1,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,,West,"Canada, West",Y,N,4240,1053,2053,Forest and Woodland,N,N,Y,N,Matrix,29985181,26986.66
786451,CES306.961,5326,N,1,Northern Rocky Mountain Subalpine Deciduous Shrubland,,West,"Canada, West",Y,N,5326,1169,2169,Shrubland,N,N,Y,N,"Large patch, Small patch",4440205,3996.18
722865,CES306.808,,Y,1,Northern Rocky Mountain Subalpine Larch Woodland,,West,"Canada, West",,,,,,Forest and Woodland,N,N,Y,N,Large patch,,
722866,CES306.807,4233,N,1,Northern Rocky Mountain Subalpine Woodland and Parkland,,West,"Canada, West",Y,N,4233,1046,2046,Forest and Woodland,N,N,Y,N,Large patch,6210645,5589.58
722867,CES306.806,7113,N,1,Northern Rocky Mountain Subalpine-Upper Montane Grassland,,West,"Canada, West",Y,N,7113,1140,2140,Herbaceous,N,N,Y,N,Large patch,6511134,5860.02
742829,CES306.837,4103,N,1,Northern Rocky Mountain Western Larch Savanna,,West,"Canada, West",Y,N,4103,1010,2010,Forest and Woodland,N,N,Y,N,Large patch,1034612,931.15
785246,CES304.060,9162,N,1,Northern Rocky Mountain Wooded Vernal Pool,,West,West,N,N,9162,,,Woody Wetland,N,N,N,Y,Small patch,3761,3.38
722973,CES205.686,7133,N,1,Northern Tallgrass Prairie,,Midwest,"Canada, Midwest",N,Y,7133,1420,2420,Herbaceous,N,N,Y,N,Matrix,6263359,5637.02
722696,CES302.009,10603,N,1,Northern Viscaino Granitic Upland Goldeneye-Boojum Desert Scrub,,West,"Latin America, West",N,N,10603,,,Shrubland,N,N,Y,N,Matrix,,
722697,CES302.008,10604,N,1,Northern Viscaino Volcanic Upland Bursage-Cholla Desert Scrub,,West,"Latin America, West",N,N,10604,,,Shrubland,N,N,Y,N,Matrix,,
722698,CES302.007,10605,N,1,Northern Viscaino White Bursage-Agave Inland Low Desert Scrub,,West,"Latin America, West",N,N,10605,,,Shrubland,N,N,Y,N,Matrix,,
722978,CES303.681,4146,N,1,Northwestern Great Plains Aspen Forest and Parkland,,Midwest,"Canada, Midwest, West",Y,Y,4146,1009,2009,Mixed Upland and Wetland,N,N,Y,Y,Matrix,806,0.72
735388,CES303.658,4148,N,1,Northwestern Great Plains Canyon,,Midwest,"Midwest, West",N,Y,4148,1341,2341,Barren,N,Y,Y,N,Small patch,,
722982,CES303.676,9159,N,1,Northwestern Great Plains Floodplain,,Midwest,"Canada, Midwest, West",N,N,9159,,,Woody Wetland,N,N,N,Y,Linear,7552316,6797.08
722724,CES303.957,4235,N,1,Northwestern Great Plains Highland White Spruce Woodland,,West,"Canada, Midwest, West",Y,Y,4235,1048,2048,Forest and Woodland,N,N,Y,N,Large patch,,
722984,CES303.674,7114,N,1,Northwestern Great Plains Mixedgrass Prairie,,Midwest,"Canada, Midwest, West",Y,Y,7114,1141,2141,Herbaceous,N,N,Y,N,Matrix,229892528,206903.27
722981,CES303.677,9326,N,1,Northwestern Great Plains Riparian,,West,"Canada, Midwest, West",N,N,9326,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,14663978,13197.58
722996,CES303.662,5262,N,1,Northwestern Great Plains Shrubland,,Midwest,"Canada, Midwest, West",Y,Y,5262,1085,2085,Shrubland,N,N,Y,N,Large patch,3938496,3544.64
797971,CES303.650,4280,N,1,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,,West,"Midwest, West",Y,N,4280,1179,2179,Forest and Woodland,N,N,Y,N,Large patch,25971365,23374.22
722830,CES204.844,,Y,1,Oregonian-Vancouverian Maritime Western Hemlock Forest,,West,"Canada, West",,,,,,Forest and Woodland,N,N,Y,N,Matrix,,
723186,CES202.306,4118,N,1,Ouachita Montane Oak Forest,,Southeast,Southeast,N,Y,4118,1312,2312,Forest and Woodland,N,N,Y,N,Large patch,30117,27.1
723182,CES202.314,5427,N,1,Ouachita Novaculite Glade and Woodland,,Southeast,Southeast,N,Y,5427,1505,2505,Steppe/Savanna,N,N,Y,N,Large patch,,
874293,CES202.343,5432,N,1,Ouachita Shale Glade and Barrens,,Southeast,Southeast,N,N,5432,,,Steppe/Savanna,N,N,Y,N,Small patch,,
798088,CES202.326,5429,N,1,Ozark Prairie and Woodland,,Southeast,"Midwest, Southeast",N,Y,5429,1508,2508,Herbaceous,N,N,Y,N,Large patch,,
722953,CES202.707,4306,N,1,Ozark-Ouachita Dry Oak Woodland,,Midwest,"Midwest, Southeast",N,Y,4306,1364,2364,Forest and Woodland,N,N,Y,N,Large patch,1083209,974.88
722952,CES202.708,4110,N,1,Ozark-Ouachita Dry-Mesic Oak Forest,,Midwest,"Midwest, Southeast",N,Y,4110,1304,2304,Forest and Woodland,N,N,Y,N,Matrix,93513334,84162
722657,CES202.052,9227,N,1,Ozark-Ouachita Fen,,Midwest,"Midwest, Southeast",N,N,9227,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
722666,CES202.043,4140,N,1,Ozark-Ouachita Mesic Hardwood Forest,,Southeast,"Midwest, Southeast",N,Y,4140,1334,2334,Forest and Woodland,N,N,Y,N,Small patch,2642406,2378.16
722957,CES202.703,9337,N,1,Ozark-Ouachita Riparian,,Midwest,"Midwest, Southeast",N,N,9337,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,40152,36.13
798083,CES202.325,4281,N,1,Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,,Southeast,"Midwest, Southeast",N,Y,4281,1507,2507,Forest and Woodland,N,N,Y,N,Matrix,276637,248.97
723183,CES202.313,4310,N,1,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,,Southeast,"Midwest, Southeast",N,Y,4310,1367,2367,Forest and Woodland,N,N,Y,N,Matrix,20924584,18832.12
784898,CES206.621,3105,N,2,Pacific Coastal Dunes and Other Sparsely Vegetated Systems,,West,"Canada, Latin America, West",Y,N,3105,1005,2005,Barren,N,Y,Y,N,"Linear, Large patch",,
784868,CES206.617,9201,N,2,Pacific Coastal Marsh Systems,,West,"Canada, Latin America, West",Y,N,9201,1163,2163,Herbaceous Wetland,N,N,N,Y,Linear,,
722956,CES202.704,5430,N,1,Paleozoic Plateau Bluff and Talus,,Midwest,Midwest,N,Y,5430,1517,2517,Steppe/Savanna,N,N,Y,N,Small patch,2838744,2554.86
723068,CES203.534,5422,N,1,Panhandle Florida Limestone Glade,,Southeast,Southeast,N,N,5422,,,Steppe/Savanna,N,N,Y,N,Small patch,,
723157,CES202.355,7131,N,1,Pennyroyal Karst Plain Prairie and Barrens,,Southeast,Southeast,N,Y,7131,1418,2418,Herbaceous,N,N,Y,N,Small patch,,
723218,CES202.268,4149,N,1,Piedmont Hardpan Woodland and Forest,,Southeast,"East, Southeast",N,Y,4149,1342,2342,Forest and Woodland,N,N,Y,N,Large patch,,
723193,CES202.298,9308,N,1,Piedmont Seepage Wetland,,Southeast,"East, Southeast",N,N,9308,,,Woody Wetland,N,N,N,Y,Small patch,,
723169,CES202.336,9302,N,1,Piedmont Upland Depression Swamp,,Southeast,"East, Southeast",N,N,9302,,,Woody Wetland,N,N,N,Y,Small patch,2434,2.19
754556,CES203.065,9319,N,1,Red River Large Floodplain Forest,,Southeast,Southeast,N,N,9319,,,Woody Wetland,N,N,N,Y,Matrix,1839244,1655.31
859592,CES301.716,4164,N,1,Rio Grande Delta Thorn Woodland,,Southeast,"Latin America, Southeast",N,N,4164,,,Mixed Upland and Wetland,N,N,Y,Y,Small patch,26226,23.6
722864,CES306.809,3135,N,1,Rocky Mountain Alpine Bedrock and Scree,,West,"Canada, Midwest, West",N,N,3135,,,Barren,N,Y,Y,N,Large patch,7472576,6725.31
722863,CES306.810,5207,N,1,Rocky Mountain Alpine Dwarf-Shrubland,,West,"Canada, West",Y,N,5207,1070,2070,Shrubland,N,N,Y,N,Large patch,1313931,1182.53
722862,CES306.811,7116,N,1,Rocky Mountain Alpine Fell-Field,,West,"Canada, West",Y,N,7116,1143,2143,Herbaceous,N,N,Y,N,Large patch,3479998,3131.99
722857,CES306.816,7117,N,1,Rocky Mountain Alpine Turf,,West,"Canada, West",Y,N,7117,1144,2144,Herbaceous,N,N,Y,N,Large patch,9951595,8956.43
784904,CES306.622,3106,N,2,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,,West,"Canada, Southeast, West",Y,N,3106,1006,2006,Barren,N,Y,Y,N,Large patch,,
722861,CES306.812,9217,N,1,Rocky Mountain Alpine-Montane Wet Meadow,,West,"Canada, Midwest, West",N,N,9217,,,Herbaceous Wetland,N,N,N,Y,Small patch,5439991,4895.99
722860,CES306.813,4104,N,1,Rocky Mountain Aspen Forest and Woodland,,West,"Canada, Midwest, Southeast, West",Y,Y,4104,1011,2011,Forest and Woodland,N,N,Y,N,Large patch,32850845,29565.76
722859,CES306.814,4105,N,1,Rocky Mountain Bigtooth Maple Ravine Woodland,,West,"Southeast, West",Y,Y,4105,1012,2012,Forest and Woodland,N,N,Y,N,Large patch,1433982,1290.58
722858,CES306.815,3129,N,1,"Rocky Mountain Cliff, Canyon and Massive Bedrock",,West,"Canada, Midwest, Southeast, West",N,N,3129,,,Barren,N,Y,Y,N,Large patch,4595736,4136.16
722726,CES306.955,4236,N,1,Rocky Mountain Foothill Limber Pine-Juniper Woodland,,West,"Canada, Midwest, West",Y,Y,4236,1049,2049,Forest and Woodland,N,N,Y,N,Large patch,7340273,6606.24
722855,CES306.818,5313,N,1,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,,West,"Southeast, West",Y,N,5313,1107,2107,Shrubland,N,N,Y,N,Large patch,21134826,19021.34
722853,CES306.820,4237,N,1,Rocky Mountain Lodgepole Pine Forest,,West,"Canada, Midwest, West",Y,N,4237,1050,2050,Forest and Woodland,N,N,Y,N,Matrix,43767128,39390.41
722852,CES306.821,9156,N,1,Rocky Mountain Lower Montane-Foothill Riparian Woodland and Shrubland,,West,"Canada, Midwest, West",N,N,9156,,,Woody Wetland,N,N,N,Y,Linear,17644154,15879.73
722851,CES306.822,5263,N,1,Rocky Mountain Lower Montane-Foothill Shrubland,,West,"Midwest, West",Y,Y,5263,1086,2086,Shrubland,N,N,Y,N,Large patch,3872859,3485.57
784846,CES306.614,9109,N,2,Rocky Mountain Montane Riparian Systems,,West,"Canada, Midwest, West",Y,Y,9109,1159,2159,Woody Wetland,N,N,N,Y,Linear,,
722846,CES306.827,,Y,1,Rocky Mountain Ponderosa Pine Woodland,,West,"Canada, Midwest, West",N,N,,,,Forest and Woodland,N,N,Y,N,Matrix,,
786433,CES306.960,4267,N,1,Rocky Mountain Poor-Site Lodgepole Pine Forest,,West,"Canada, West",Y,N,4267,1167,2167,Forest and Woodland,N,N,Y,N,Large patch,2898069,2608.26
722845,CES306.828,4242,N,1,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,,West,"Canada, Midwest, West",Y,N,4242,1055,2055,Forest and Woodland,N,N,Y,N,Matrix,58294770,52465.29
722843,CES306.830,4243,N,1,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,,West,"Canada, West",Y,N,4243,1056,2056,Forest and Woodland,N,N,Y,N,Large patch,26655884,23990.29
784853,CES306.615,9110,N,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,,West,"Canada, Midwest, West",Y,Y,9110,1160,2160,Woody Wetland,N,N,N,Y,Linear,,
722842,CES306.831,9234,N,1,Rocky Mountain Subalpine-Montane Fen,,West,"Canada, West",N,N,9234,,,Herbaceous Wetland,N,N,N,Y,Small patch,187703,168.93
722854,CES306.819,4244,N,1,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,,West,"Canada, West",Y,N,4244,1057,2057,Forest and Woodland,N,N,Y,N,Large patch,818282,736.45
722844,CES306.829,7118,N,1,Rocky Mountain Subalpine-Montane Mesic Meadow,,West,"Canada, Midwest, West",Y,N,7118,1145,2145,Herbaceous,N,N,Y,N,Large patch,11350150,10215.13
722841,CES306.832,9187,N,1,Rocky Mountain Subalpine-Montane Riparian Shrubland,,West,"Canada, Midwest, West",N,N,9187,,,Woody Wetland,N,N,N,Y,Linear,6951388,6256.24
722840,CES306.833,9171,N,1,Rocky Mountain Subalpine-Montane Riparian Woodland,,West,"Canada, Midwest, West",N,N,9171,,,Woody Wetland,N,N,N,Y,Linear,2095627,1886.06
816274,CES203.074,8517,Y,2,Semi-natural / Altered Vegetation and Conifer Plantations,,East,"East, Southeast",N,N,8517,,,,N,N,Y,Y,Large patch,29053973,26148.57
733145,CES203.285,,Y,2,Semi-natural Forest,,Southeast,"East, Midwest, Southeast",,,,,,Forest and Woodland,N,N,Y,Y,,,
722757,CES206.924,5208,N,1,Sierra Nevada Alpine Dwarf-Shrubland,,West,West,Y,N,5208,1071,2071,Shrubland,N,N,Y,N,Large patch,995485,895.93
722780,CES206.901,3171,N,1,Sierra Nevada Cliff and Canyon,,West,West,N,N,3171,,,Barren,N,Y,Y,N,Large patch,1749814,1574.83
722769,CES206.912,4245,N,1,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,,West,"Latin America, West",Y,N,4245,1058,2058,Forest and Woodland,N,N,Y,N,Large patch,1507401,1356.66
791107,CES204.101,4269,N,1,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,,West,West,Y,N,4269,1172,2172,Forest and Woodland,N,N,Y,N,Large patch,149243,134.31
722916,CES302.756,5264,N,1,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,,West,"Latin America, West",Y,N,5264,1087,2087,Shrubland,N,N,Y,N,Matrix,92846569,83561.91
722923,CES302.749,5265,N,1,Sonora-Mojave Mixed Salt Desert Scrub,,West,"Latin America, Southeast, West",Y,N,5265,1088,2088,Shrubland,N,N,Y,N,Large patch,4820377,4338.33
722915,CES302.757,5314,N,1,Sonora-Mojave Semi-Desert Chaparral,,West,"Latin America, West",Y,N,5314,1108,2108,Shrubland,N,N,Y,N,Large patch,1028322,925.48
722914,CES302.758,5266,N,1,Sonoran Brittlebush-Ironwood Desert Scrub,,West,"Latin America, West",Y,N,5266,1089,2089,Shrubland,N,N,Y,N,Large patch,,
722913,CES302.759,9327,N,1,Sonoran Fan Palm Oasis,Oasis de Palma de Abanaico de Sonora,West,"Latin America, West",N,N,9327,,,Mixed Upland and Wetland,N,N,Y,Y,Small patch,,
722912,CES302.760,5267,N,1,Sonoran Granite Outcrop Desert Scrub,,West,"Latin America, West",Y,N,5267,1090,2090,Shrubland,N,N,Y,N,Large patch,,
722689,CES302.016,10596,N,1,Sonoran Gulf of California Coast Tall Succulent Desert Scrub,,West,"Latin America, West",N,N,10596,,,Shrubland,N,N,Y,N,Matrix,,
722672,CES302.035,5268,N,1,Sonoran Mid-Elevation Desert Scrub,,West,"Latin America, West",Y,N,5268,1091,2091,Shrubland,N,N,Y,N,Large patch,7108404,6397.56
722911,CES302.761,5315,N,1,Sonoran Paloverde-Mixed Cacti Desert Scrub,,West,"Latin America, West",Y,N,5315,1109,2109,Shrubland,N,N,Y,N,Matrix,43394584,39055.12
722701,CES302.004,10608,N,1,Sonoran Sea Cliff and Beach Rubble,,West,"Latin America, West",N,N,10608,,,Barren,N,Y,Y,N,Linear,,
722731,CES206.950,9249,N,1,South Coastal California Vernal Pool,,West,"Latin America, West",N,N,9249,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
723150,CES411.366,9317,N,1,South Florida Bayhead Swamp,,Southeast,Southeast,N,N,9317,,,Woody Wetland,N,N,N,Y,Large patch,348202,313.38
723151,CES411.365,9116,N,1,South Florida Cypress Dome,,Southeast,Southeast,N,Y,9116,1447,2447,Woody Wetland,N,N,N,Y,Small patch,1140880,1026.79
722656,CES411.054,9228,N,1,South Florida Depression Pondshore,,Southeast,Southeast,N,N,9228,,,Herbaceous Wetland,N,N,N,Y,Small patch,,
723198,CES411.290,9114,N,1,South Florida Dwarf Cypress Savanna,,Southeast,Southeast,N,Y,9114,1445,2445,Woody Wetland,N,N,N,Y,Large patch,772327,695.09
723202,CES411.286,9204,N,1,South Florida Everglades Sawgrass Marsh,,Southeast,Southeast,N,Y,9204,1483,2483,Herbaceous Wetland,N,N,N,Y,Matrix,8298086,7468.27
723201,CES411.287,4139,N,1,South Florida Hardwood Hammock,,Southeast,Southeast,N,Y,4139,1333,2333,Forest and Woodland,N,N,Y,N,Large patch,76374,68.73
732403,CES411.273,4330,N,1,South Florida Hydric Hammock,,Southeast,Southeast,N,N,4330,,,Woody Wetland,N,N,N,Y,Large patch,,
723199,CES411.289,9304,N,1,South Florida Mangrove Swamp,,Southeast,Southeast,N,N,9304,,,Woody Wetland,N,N,N,Y,Large patch,2762321,2486.08
723135,CES411.381,9115,N,1,South Florida Pine Flatwoods,,Southeast,Southeast,N,Y,9115,1446,2446,Mixed Upland and Wetland,N,N,Y,Y,Matrix,2230822,2007.73
723149,CES411.367,4263,N,1,South Florida Pine Rockland,,Southeast,Southeast,N,Y,4263,1360,2360,Forest and Woodland,N,N,Y,N,Large patch,334873,301.38
723100,CES411.486,9195,N,1,South Florida Pond-apple/Popash Slough,,Southeast,Southeast,N,N,9195,,,Woody Wetland,N,N,N,Y,Small patch,,
723215,CES411.271,3138,N,1,South Florida Shell Hash Beach,,Southeast,Southeast,N,N,3138,,,Barren,N,Y,Y,N,Small patch,1636,1.47
723101,CES411.485,9407,N,1,"South Florida Slough, Gator Hole and Willow Head",,Southeast,Southeast,N,N,9407,,,Herbaceous Wetland,N,N,N,Y,Small patch,635960,572.36
723146,CES411.370,9205,N,1,South Florida Wet Marl Prairie,,Southeast,Southeast,N,Y,9205,1484,2484,Herbaceous Wetland,N,N,N,Y,Large patch,231427,208.28
723102,CES411.484,9117,Y,1,South Florida Willow Head,,Southeast,Southeast,N,N,9117,1448,2448,Woody Wetland,N,N,N,Y,Small patch,,
723126,CES301.460,7156,Y,1,South Texas Dune and Coastal Grassland,,Southeast,Southeast,N,Y,7156,1443,2443,Mixed Upland and Wetland,N,N,Y,Y,Matrix,,
723064,CES301.538,7155,Y,1,South Texas Sand Sheet Grassland,,Southeast,Southeast,N,Y,7155,1442,2442,Herbaceous,N,N,Y,N,Matrix,,
722693,CES302.012,10600,N,1,South Viscaino Coastal Flat Salt Desert Scrub,,West,"Latin America, West",N,N,10600,,,Shrubland,N,N,Y,N,Matrix,,
722694,CES302.011,10601,N,1,South Viscaino Coastal Plain Frankenia-Ocotillo-Datilillo Desert Scrub,,West,"Latin America, West",N,N,10601,,,Shrubland,N,N,Y,N,Matrix,,
723107,CES203.479,4132,N,1,South-Central Interior / Upper Coastal Plain Flatwoods,,Southeast,"Midwest, Southeast",N,Y,4132,1326,2326,Forest and Woodland,N,N,Y,Y,Large patch,938637,844.77
723106,CES203.480,9126,N,1,South-Central Interior / Upper Coastal Plain Wet Flatwoods,,Southeast,"Midwest, Southeast",N,Y,9126,1457,2457,Woody Wetland,N,N,Y,Y,Large patch,54849,49.36
722955,CES202.705,9334,N,1,South-Central Interior Large Floodplain,,Midwest,"East, Midwest, Southeast",N,N,9334,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,2874994,2587.49
722791,CES202.887,4127,N,1,South-Central Interior Mesophytic Forest,,Southeast,"East, Midwest, Southeast",N,Y,4127,1321,2321,Forest and Woodland,N,N,Y,N,Large patch,76899351,69209.41
722954,CES202.706,9335,N,1,South-Central Interior Small Stream and Riparian,,Midwest,"East, Midwest, Southeast",N,N,9335,,,Mixed Upland and Wetland,N,N,Y,Y,Linear,3152006,2836.8
723197,CES203.291,5418,N,1,South-Central Saline Glade,,Southeast,Southeast,N,N,5418,,,Steppe/Savanna,N,N,Y,Y,Large patch,1065,0.95
